LiquidClassName,Volume,StepType,Sheet,CurveID,Channel,Time,StepNumber,TadmMode,TadmError
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,893,4,7/19/2022 5:53:29 PM,2275,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,898,5,7/19/2022 5:54:20 PM,2365,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,899,6,7/19/2022 5:54:20 PM,2365,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,900,7,7/19/2022 5:54:20 PM,2365,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,901,8,7/19/2022 5:54:20 PM,2365,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,930,1,7/19/2022 5:57:37 PM,2899,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,931,2,7/19/2022 5:57:37 PM,2899,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,932,3,7/19/2022 5:57:37 PM,2899,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,933,4,7/19/2022 5:57:37 PM,2899,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,938,5,7/19/2022 5:58:28 PM,2989,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,939,6,7/19/2022 5:58:28 PM,2989,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,940,7,7/19/2022 5:58:28 PM,2989,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,941,8,7/19/2022 5:58:28 PM,2989,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1162,1,7/20/2022 3:32:55 PM,139,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1163,2,7/20/2022 3:32:55 PM,139,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1164,4,7/20/2022 3:32:55 PM,139,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1165,5,7/20/2022 3:32:55 PM,139,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1166,6,7/20/2022 3:32:55 PM,139,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1167,7,7/20/2022 3:32:55 PM,139,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1168,8,7/20/2022 3:32:55 PM,139,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1176,3,7/20/2022 3:33:40 PM,177,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1202,1,7/20/2022 3:36:21 PM,718,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1203,2,7/20/2022 3:36:21 PM,718,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1204,3,7/20/2022 3:36:21 PM,718,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1205,4,7/20/2022 3:36:21 PM,718,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1206,5,7/20/2022 3:36:21 PM,718,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1207,6,7/20/2022 3:36:21 PM,718,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1208,7,7/20/2022 3:36:21 PM,718,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1216,8,7/20/2022 3:37:12 PM,841,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1242,1,7/20/2022 3:39:53 PM,1305,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1243,2,7/20/2022 3:39:54 PM,1305,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1244,3,7/20/2022 3:39:54 PM,1305,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1245,4,7/20/2022 3:39:54 PM,1305,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1246,5,7/20/2022 3:39:54 PM,1305,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1247,6,7/20/2022 3:39:54 PM,1305,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1248,7,7/20/2022 3:39:54 PM,1305,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1256,8,7/20/2022 3:40:45 PM,1425,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1276,1,7/20/2022 3:43:24 PM,1827,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1277,2,7/20/2022 3:43:24 PM,1827,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1278,3,7/20/2022 3:43:24 PM,1827,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1279,4,7/20/2022 3:43:24 PM,1827,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1280,5,7/20/2022 3:43:25 PM,1827,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1597,1,7/21/2022 11:32:49 AM,837,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1598,2,7/21/2022 11:32:49 AM,837,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1599,3,7/21/2022 11:32:49 AM,837,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1600,4,7/21/2022 11:32:49 AM,837,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1601,5,7/21/2022 11:32:49 AM,837,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1602,6,7/21/2022 11:32:49 AM,837,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1603,7,7/21/2022 11:32:49 AM,837,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1604,8,7/21/2022 11:32:50 AM,837,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1637,1,7/21/2022 11:35:32 AM,1379,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1638,2,7/21/2022 11:35:32 AM,1379,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1639,3,7/21/2022 11:35:32 AM,1379,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1640,4,7/21/2022 11:35:32 AM,1379,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1641,5,7/21/2022 11:35:32 AM,1379,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1642,6,7/21/2022 11:35:32 AM,1379,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1643,7,7/21/2022 11:35:33 AM,1379,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1644,8,7/21/2022 11:35:33 AM,1379,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1677,1,7/21/2022 11:38:33 AM,1939,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1678,2,7/21/2022 11:38:33 AM,1939,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1679,3,7/21/2022 11:38:33 AM,1939,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1680,4,7/21/2022 11:38:33 AM,1939,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1681,5,7/21/2022 11:38:33 AM,1939,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1682,6,7/21/2022 11:38:33 AM,1939,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1683,7,7/21/2022 11:38:33 AM,1939,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1684,8,7/21/2022 11:38:34 AM,1939,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1717,1,7/21/2022 11:42:22 AM,2550,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1718,2,7/21/2022 11:42:22 AM,2550,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1719,3,7/21/2022 11:42:22 AM,2550,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1720,4,7/21/2022 11:42:22 AM,2550,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1721,5,7/21/2022 11:42:22 AM,2550,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1722,6,7/21/2022 11:42:22 AM,2550,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1723,7,7/21/2022 11:42:23 AM,2550,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1724,8,7/21/2022 11:42:23 AM,2550,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1749,1,7/21/2022 11:46:17 AM,3071,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1751,2,7/21/2022 11:47:06 AM,3128,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1753,3,7/21/2022 11:47:57 AM,3185,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1755,4,7/21/2022 11:48:47 AM,3242,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1836,1,7/21/2022 12:02:01 PM,6339,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1838,2,7/21/2022 12:02:51 PM,6396,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,1840,3,7/21/2022 12:03:41 PM,6453,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2157,1,7/21/2022 1:04:34 PM,3308,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2158,2,7/21/2022 1:04:34 PM,3308,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2159,3,7/21/2022 1:04:35 PM,3308,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2160,4,7/21/2022 1:04:35 PM,3308,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2161,5,7/21/2022 1:04:35 PM,3308,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2162,6,7/21/2022 1:04:35 PM,3308,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2163,7,7/21/2022 1:04:35 PM,3308,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2164,8,7/21/2022 1:04:35 PM,3308,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2192,1,7/21/2022 1:09:43 PM,4114,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2193,2,7/21/2022 1:09:43 PM,4114,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2196,3,7/21/2022 1:10:33 PM,4182,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2197,4,7/21/2022 1:10:34 PM,4182,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2200,5,7/21/2022 1:11:24 PM,4249,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2201,6,7/21/2022 1:11:24 PM,4249,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2204,7,7/21/2022 1:12:14 PM,4317,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2314,1,7/21/2022 3:50:45 PM,7641,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2317,1,7/21/2022 3:52:20 PM,7822,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2320,1,7/21/2022 3:53:57 PM,8003,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2323,1,7/21/2022 3:55:33 PM,8183,0,0
NMDX_LHPA_Urine_TADM,0,Aspirating,PressureValues7,2326,1,7/21/2022 3:57:12 PM,8364,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,296,1,7/19/2022 4:37:00 PM,9676,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,297,2,7/19/2022 4:37:00 PM,9676,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,298,3,7/19/2022 4:37:02 PM,9676,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,299,4,7/19/2022 4:37:02 PM,9676,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,300,5,7/19/2022 4:37:03 PM,9676,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,301,6,7/19/2022 4:37:05 PM,9676,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,302,7,7/19/2022 4:37:05 PM,9676,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,303,8,7/19/2022 4:37:06 PM,9676,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,336,1,7/19/2022 4:39:48 PM,318,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,337,2,7/19/2022 4:39:48 PM,318,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,338,3,7/19/2022 4:39:50 PM,318,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,339,4,7/19/2022 4:39:50 PM,318,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,340,5,7/19/2022 4:39:51 PM,318,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,341,6,7/19/2022 4:39:52 PM,318,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,342,7,7/19/2022 4:39:54 PM,318,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,343,8,7/19/2022 4:39:54 PM,318,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,375,1,7/19/2022 4:42:31 PM,860,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,376,2,7/19/2022 4:42:32 PM,860,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,377,3,7/19/2022 4:42:33 PM,860,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,378,4,7/19/2022 4:42:34 PM,860,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,379,5,7/19/2022 4:42:34 PM,860,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,380,6,7/19/2022 4:42:35 PM,860,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,381,7,7/19/2022 4:42:35 PM,860,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,383,8,7/19/2022 4:43:22 PM,986,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,416,1,7/19/2022 4:47:30 PM,1558,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,417,2,7/19/2022 4:47:31 PM,1558,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,418,3,7/19/2022 4:47:32 PM,1558,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,419,4,7/19/2022 4:47:33 PM,1558,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,420,5,7/19/2022 4:47:33 PM,1558,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,421,6,7/19/2022 4:47:34 PM,1558,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,422,7,7/19/2022 4:47:36 PM,1558,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,423,8,7/19/2022 4:47:36 PM,1558,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,451,1,7/19/2022 4:50:24 PM,2118,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,452,2,7/19/2022 4:50:25 PM,2118,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,453,3,7/19/2022 4:50:26 PM,2118,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,457,4,7/19/2022 4:51:15 PM,2198,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,458,5,7/19/2022 4:51:16 PM,2198,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,459,6,7/19/2022 4:51:17 PM,2198,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,462,7,7/19/2022 4:52:05 PM,2279,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,463,8,7/19/2022 4:52:06 PM,2279,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,477,1,7/19/2022 4:54:43 PM,2618,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,479,2,7/19/2022 4:55:33 PM,2675,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,894,1,7/19/2022 5:54:01 PM,2283,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,895,2,7/19/2022 5:54:01 PM,2283,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,896,3,7/19/2022 5:54:03 PM,2283,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,897,4,7/19/2022 5:54:04 PM,2283,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,902,5,7/19/2022 5:54:51 PM,2374,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,903,6,7/19/2022 5:54:52 PM,2374,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,904,7,7/19/2022 5:54:54 PM,2374,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,905,8,7/19/2022 5:54:54 PM,2374,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,934,1,7/19/2022 5:58:08 PM,2908,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,935,2,7/19/2022 5:58:09 PM,2908,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,936,3,7/19/2022 5:58:11 PM,2908,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,937,4,7/19/2022 5:58:11 PM,2908,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,942,5,7/19/2022 5:59:00 PM,2998,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,943,6,7/19/2022 5:59:00 PM,2998,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,944,7,7/19/2022 5:59:02 PM,2998,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,945,8,7/19/2022 5:59:02 PM,2998,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1169,1,7/20/2022 3:33:27 PM,149,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1170,2,7/20/2022 3:33:27 PM,149,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1171,4,7/20/2022 3:33:28 PM,149,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1172,5,7/20/2022 3:33:28 PM,149,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1173,6,7/20/2022 3:33:29 PM,149,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1174,7,7/20/2022 3:33:29 PM,149,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1175,8,7/20/2022 3:33:30 PM,149,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1177,3,7/20/2022 3:34:11 PM,260,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1209,1,7/20/2022 3:36:52 PM,726,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1210,2,7/20/2022 3:36:53 PM,726,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1211,3,7/20/2022 3:36:54 PM,726,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1212,4,7/20/2022 3:36:55 PM,726,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1213,5,7/20/2022 3:36:55 PM,726,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1214,6,7/20/2022 3:36:56 PM,726,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1215,7,7/20/2022 3:36:56 PM,726,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1217,8,7/20/2022 3:37:44 PM,852,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1249,1,7/20/2022 3:40:25 PM,1314,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1250,2,7/20/2022 3:40:26 PM,1314,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1251,3,7/20/2022 3:40:27 PM,1314,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1252,4,7/20/2022 3:40:28 PM,1314,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1253,5,7/20/2022 3:40:29 PM,1314,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1254,6,7/20/2022 3:40:29 PM,1314,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1255,7,7/20/2022 3:40:30 PM,1314,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1257,8,7/20/2022 3:41:17 PM,1440,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1281,1,7/20/2022 3:43:56 PM,1835,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1282,2,7/20/2022 3:43:56 PM,1835,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1283,3,7/20/2022 3:43:58 PM,1835,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1284,4,7/20/2022 3:43:58 PM,1835,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1285,5,7/20/2022 3:43:59 PM,1835,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1605,1,7/21/2022 11:33:20 AM,845,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1606,2,7/21/2022 11:33:21 AM,845,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1607,3,7/21/2022 11:33:22 AM,845,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1608,4,7/21/2022 11:33:23 AM,845,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1609,5,7/21/2022 11:33:23 AM,845,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1610,6,7/21/2022 11:33:25 AM,845,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1611,7,7/21/2022 11:33:26 AM,845,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1612,8,7/21/2022 11:33:27 AM,845,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1645,1,7/21/2022 11:36:03 AM,1387,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1646,2,7/21/2022 11:36:04 AM,1387,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1647,3,7/21/2022 11:36:05 AM,1387,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1648,4,7/21/2022 11:36:06 AM,1387,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1649,5,7/21/2022 11:36:06 AM,1387,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1650,6,7/21/2022 11:36:08 AM,1387,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1651,7,7/21/2022 11:36:09 AM,1387,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1652,8,7/21/2022 11:36:10 AM,1387,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1685,1,7/21/2022 11:39:04 AM,1947,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1686,2,7/21/2022 11:39:05 AM,1947,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1687,3,7/21/2022 11:39:06 AM,1947,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1688,4,7/21/2022 11:39:07 AM,1947,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1689,5,7/21/2022 11:39:07 AM,1947,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1690,6,7/21/2022 11:39:09 AM,1947,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1691,7,7/21/2022 11:39:10 AM,1947,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1692,8,7/21/2022 11:39:11 AM,1947,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1725,1,7/21/2022 11:42:54 AM,2559,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1726,2,7/21/2022 11:42:54 AM,2559,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1727,3,7/21/2022 11:42:56 AM,2559,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1728,4,7/21/2022 11:42:56 AM,2559,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1729,5,7/21/2022 11:42:57 AM,2559,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1730,6,7/21/2022 11:42:59 AM,2559,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1731,7,7/21/2022 11:43:00 AM,2559,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1732,8,7/21/2022 11:43:00 AM,2559,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1750,1,7/21/2022 11:46:48 AM,3080,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1752,2,7/21/2022 11:47:38 AM,3135,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1754,3,7/21/2022 11:48:28 AM,3192,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1756,4,7/21/2022 11:49:19 AM,3250,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1837,1,7/21/2022 12:02:32 PM,6346,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1839,2,7/21/2022 12:03:22 PM,6403,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,1841,3,7/21/2022 12:04:12 PM,6460,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,2165,7,7/21/2022 1:05:06 PM,3317,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,2166,8,7/21/2022 1:05:08 PM,3317,0,0
NMDX_LHPA_Urine_TADM,400,Aspirating,PressureValues8,2194,1,7/21/2022 1:10:15 PM,4122,0,0
